id,timestamp,client_ip,domain,request_count,velocity_rps
1984,1785136025.8212032,192.168.10.25,graph.facebook.com,1,0.4
1983,1785136025.3697288,192.168.10.25,ngx-v4.amp-endpoint2.com,1,0.6
1982,1785136025.35646,192.168.10.25,graph.facebook.com,1,0.2
1981,1785136025.3442714,192.168.10.25,ngx-v4.amp-endpoint2.com,1,0.4
1980,1785136025.3237493,192.168.10.25,ngx-v4.amp-endpoint2.com,1,0.2
1979,1785136017.9467251,192.168.10.25,init-p01md.apple.com,1,0.2
1978,1785136015.1929862,192.168.10.25,gateway.bingviz.microsoftapp.net,1,0.2
1977,1785136014.9657135,192.168.10.25,img-s-msn-com.akamaized.net,1,0.2
1976,1785136011.1764104,192.168.10.25,edge-mqtt.facebook.com,1,0.2
1975,1785136010.7464507,192.168.10.25,gateway.facebook.com,1,0.2
1974,1785136006.1369479,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1973,1785136005.8718047,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1972,1785136005.7837133,192.168.10.25,graph.facebook.com,1,0.2
1971,1785135848.4828403,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1970,1785135834.8563824,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1969,1785135834.499264,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1968,1785135834.4485707,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1967,1785135827.233379,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1966,1785135822.466971,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1965,1785135768.2442245,192.168.10.25,edge-mqtt.facebook.com,1,0.2
1964,1785135767.0840952,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1963,1785135766.7607608,192.168.10.25,bag.itunes.apple.com,1,0.2
1962,1785135764.1066177,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1961,1785135763.5955908,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1960,1785135761.457862,192.168.10.25,web.facebook.com,1,0.2
1959,1785135761.0649228,192.168.10.25,edge-mqtt-fallback.facebook.com,1,0.2
1958,1785135759.417026,192.168.10.25,graph.facebook.com,1,0.2
1957,1785135759.3786726,192.168.10.25,gateway.facebook.com,1,0.2
1956,1785135595.898181,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1955,1785135588.3974187,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1954,1785135548.5282657,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1953,1785135546.5071375,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1952,1785135522.440796,192.168.10.25,scontent.xx.fbcdn.net,1,1.6
1951,1785135522.2756855,192.168.10.25,scontent.xx.fbcdn.net,1,1.4
1950,1785135521.608821,192.168.10.25,scontent.xx.fbcdn.net,1,1.2
1949,1785135521.4474046,192.168.10.25,scontent.xx.fbcdn.net,1,1.4
1948,1785135521.1334748,192.168.10.25,api.facebook.com,1,0.2
1947,1785135520.831232,192.168.10.25,scontent.xx.fbcdn.net,1,1.2
1946,1785135519.6118348,192.168.10.25,scontent.xx.fbcdn.net,1,1.0
1945,1785135519.4914198,192.168.10.25,scontent.xx.fbcdn.net,1,0.8
1944,1785135518.5892575,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1943,1785135516.6192162,192.168.10.25,edge-mqtt.facebook.com,1,0.2
1942,1785135516.6053255,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1941,1785135516.4838848,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1940,1785135515.9145122,192.168.10.25,www.facebook.com,1,0.2
1939,1785135515.8939073,192.168.10.25,gateway.facebook.com,1,0.4
1938,1785135515.6576884,192.168.10.25,gateway.facebook.com,1,0.2
1934,1785135485.9187613,192.168.10.25,gateway.facebook.com,1,0.4
1933,1785135485.4225774,192.168.10.25,scontent.fmnl17-4.fna.fbcdn.net,1,0.2
1932,1785135485.4094133,192.168.10.25,scontent.fmnl17-8.fna.fbcdn.net,1,0.2
1931,1785135484.6442106,192.168.10.25,graph.facebook.com,1,1.0
1930,1785135484.6392324,192.168.10.25,graph.facebook.com,1,0.8
1929,1785135484.5853164,192.168.10.25,graph.facebook.com,1,0.6
1928,1785135484.5416672,192.168.10.25,graph.facebook.com,1,0.4
1927,1785135484.5299454,192.168.10.25,graph.facebook.com,1,0.2
1926,1785135484.4953175,192.168.10.25,gateway.facebook.com,1,0.2
1925,1785135479.9765613,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1924,1785135418.496209,192.168.10.25,graph.facebook.com,1,0.2
1923,1785135418.3885703,192.168.10.25,gateway.facebook.com,1,0.2
1922,1785135417.2281132,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1921,1785135415.7130537,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1920,1785135415.2459605,192.168.10.25,edge-mqtt.facebook.com,1,0.2
1919,1785135400.1294093,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1918,1785135390.294886,192.168.10.25,graph.facebook.com,1,0.2
1917,1785135367.145914,192.168.10.25,edge-mqtt-fallback.facebook.com,1,0.2
1916,1785135351.3401353,192.168.10.25,graph.facebook.com,1,0.2
1915,1785135350.4668522,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1914,1785135312.125011,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1913,1785135295.5488393,192.168.10.25,scontent.xx.fbcdn.net,1,1.4
1912,1785135295.5385838,192.168.10.25,scontent.xx.fbcdn.net,1,1.2
1911,1785135294.9521432,192.168.10.25,scontent.xx.fbcdn.net,1,1.0
1910,1785135294.8229804,192.168.10.25,scontent.xx.fbcdn.net,1,0.8
1909,1785135293.5567875,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1908,1785135293.4530642,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1907,1785135293.4469047,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1906,1785135179.9594483,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1905,1785135176.0197387,192.168.10.25,rupload.facebook.com,1,0.4
1904,1785135176.011488,192.168.10.25,rupload.facebook.com,1,0.2
1903,1785135164.6786718,192.168.10.25,graph.facebook.com,1,0.2
1902,1785135164.6708589,192.168.10.25,web.facebook.com,1,0.4
1901,1785135164.3804564,192.168.10.25,web.facebook.com,1,0.2
1900,1785135163.9162962,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1899,1785135156.3705988,192.168.10.25,web.facebook.com,1,0.2
1898,1785135155.7283561,192.168.10.25,scontent.xx.fbcdn.net,1,1.6
1897,1785135155.5046027,192.168.10.25,scontent.xx.fbcdn.net,1,1.4
1896,1785135155.4902275,192.168.10.25,scontent.xx.fbcdn.net,1,1.2
1895,1785135155.213847,192.168.10.25,www.facebook.com,1,0.6
1894,1785135154.9932168,192.168.10.25,scontent.fmnl17-8.fna.fbcdn.net,1,0.2
1893,1785135154.9622288,192.168.10.25,edge-mqtt.facebook.com,1,0.4
1892,1785135154.89884,192.168.10.25,api.facebook.com,1,0.2
1891,1785135154.8017275,192.168.10.25,scontent.fmnl17-4.fna.fbcdn.net,1,0.2
1890,1785135154.1159167,192.168.10.25,gateway.facebook.com,1,0.4
1889,1785135153.9601178,192.168.10.25,graph.instagram.com,1,0.2
1888,1785135153.7409234,192.168.10.25,graph.facebook.com,1,0.8
1887,1785135153.6137424,192.168.10.25,graph.facebook.com,1,0.6
1886,1785135153.4894369,192.168.10.25,scontent.xx.fbcdn.net,1,1.0
1885,1785135153.1664152,192.168.10.25,gateway.instagram.com,1,0.2
1884,1785135153.1579287,192.168.10.25,test-gateway.instagram.com,1,0.2
1883,1785135152.9971209,192.168.10.25,edge-mqtt.facebook.com,1,0.2
1882,1785135152.98803,192.168.10.25,scontent.xx.fbcdn.net,1,0.8
1881,1785135152.9474556,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1880,1785135152.882242,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1879,1785135152.7433372,192.168.10.25,graph.facebook.com,1,0.4
1878,1785135152.6954324,192.168.10.25,rupload.facebook.com,1,0.4
1877,1785135152.6806798,192.168.10.25,rupload.facebook.com,1,0.2
1876,1785135152.6405728,192.168.10.25,graph.facebook.com,1,0.2
1875,1785135152.5311377,192.168.10.25,www.facebook.com,1,0.4
1874,1785135152.2636178,192.168.10.25,www.facebook.com,1,0.2
1873,1785135152.258689,192.168.10.25,gateway.facebook.com,1,0.2
1872,1785135152.2005768,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1871,1785135064.7833128,192.168.10.25,bag.itunes.apple.com,1,0.8
1870,1785135061.2322855,192.168.10.25,bag.itunes.apple.com,1,0.6
1869,1785135061.0688748,192.168.10.25,bag.itunes.apple.com,1,0.4
1868,1785135060.9948242,192.168.10.25,bag.itunes.apple.com,1,0.2
1867,1785135031.969555,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1866,1785134971.637264,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1865,1785134954.135148,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1864,1785134942.9791548,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1863,1785134916.404226,192.168.10.25,sandbox.itunes.apple.com,1,0.2
1862,1785134915.390251,192.168.10.25,scontent.xx.fbcdn.net,1,1.8
1861,1785134915.3646665,192.168.10.25,api.facebook.com,1,0.2
1860,1785134914.5713894,192.168.10.25,scontent.xx.fbcdn.net,1,1.6
1859,1785134913.9572334,192.168.10.25,scontent.xx.fbcdn.net,1,1.4
1858,1785134913.3604174,192.168.10.25,scontent.xx.fbcdn.net,1,1.2
1857,1785134912.8973331,192.168.10.25,scontent.xx.fbcdn.net,1,1.0
1856,1785134912.3391154,192.168.10.25,scontent.xx.fbcdn.net,1,0.8
1855,1785134911.6798925,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1854,1785134911.595391,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1853,1785134911.4632418,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1852,1785134911.2612796,192.168.10.25,edge-mqtt.facebook.com,1,0.4
1851,1785134910.706938,192.168.10.25,web.facebook.com,1,0.2
1850,1785134910.629734,192.168.10.25,gateway.facebook.com,1,0.4
1849,1785134910.3882687,192.168.10.25,www.facebook.com,1,0.2
1848,1785134910.3612587,192.168.10.25,gateway.facebook.com,1,0.2
1847,1785134910.1582022,192.168.10.25,edge-mqtt.facebook.com,1,0.2
1846,1785134910.0180426,192.168.10.25,graph.facebook.com,1,0.2
1844,1785134886.884737,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1843,1785134865.820704,192.168.10.25,bag.itunes.apple.com,1,0.2
1842,1785134864.8732677,192.168.10.25,sandbox.itunes.apple.com,1,0.2
1841,1785134758.5471792,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1840,1785134758.4909008,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1839,1785134732.6391692,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1838,1785134732.613207,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1837,1785134731.725439,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1836,1785134726.3927202,192.168.10.25,scontent.xx.fbcdn.net,1,0.8
1835,1785134722.685185,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1834,1785134722.6797202,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1833,1785134722.042648,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1832,1785134621.690517,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1831,1785134618.9641075,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1830,1785134611.667928,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1829,1785134608.6861322,192.168.10.25,scontent.xx.fbcdn.net,1,0.6
1828,1785134608.6777508,192.168.10.25,scontent.xx.fbcdn.net,1,0.4
1827,1785134606.2623467,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
1826,1785134573.6755054,192.168.10.25,scontent.xx.fbcdn.net,1,0.2
